"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"672","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5eg6","There needs to be better access to grocery stores and restaurants from WKU's campus.","",""
"673","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p4p8j","There isn’t enough here to draw young families. We need a beautification of the riverfront and a more walkable city for young professionals","",""
"674","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pqe94","Bowling Green's refugee, immigrant, and international student population improves the university and the community.","",""
"675","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"676","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pcqfp","All schools in the county and city should work together to provide the same minimum level of education to students.","",""
"677","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"678","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","psik2","stronger enforcement of junk cars in yards and trashy looking yards in general","",""
"679","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p5ref","Encourage connection between the wealthy and the poor","",""
"680","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p3wgr","I would like to see the WKU psych and Medical programs collaborate on mental health research, which is so sadly lacking in today's society.","",""
"681","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"682","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"683","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pyfsz","University management bears more responsibility than federal and state education funding cuts for tuition rising so much over the years.","",""
"684","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pjrwf","Higher education is intended to help young people develop into informed, well-rounded citizens who contribute positively to society.","",""
"685","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pgcmd","Bowling Green needs more cultural and educational establishments, like sciemce, history and art museums.","",""
"686","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pkta9","City officials need to work with WKU admin. to address the noise & public nuisance problems with the frat houses and homeowners downtown.","",""
"687","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p67wb","WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often.","",""
"688","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"689","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pz34c","Develop a manufacturing Work training program for jail inmates that qualify","",""
"690","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","pz3q2","WKU and local community colleges should continue to offer courses that interest those seeking an education, whether or not the courses aid in job placement.","",""
"691","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"692","shortlist","pnyg7","The university and city should develop stronger mutually beneficial partnerships.","p98s9","Stronger tenant and renters rights. Landlord accountability for keeping properties in good shape. So many overpriced dilapidated rentals.","",""
"693","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p389z","We should be incentivizing higher paying jobs coming to BG. Cost of living is outrunning wages and it's starting to be a problem.","",""
