"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"713","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p6r2s","Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler.","",""
"714","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pgzys","Rental assistance programs","",""
"715","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"716","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pg99d","Local food and small farms are one of BG best attractions.","",""
"717","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p7whc","BG needs to develop a marketing campaign to draw Warren Co and surrounding counties to downtown for eating, shopping, and entertainment.","",""
"718","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p95zh","There should be no punishment for small amounts of marijuana possession, in my opinion","",""
"719","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"720","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pindv","The Bowling Green/Warren County Airport needs to be relocated outside of the city limits.","",""
"721","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"722","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pcrhx","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.","",""
"723","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pbm45","We need to focus more on the existing housing in BG, including renovations and improvements.","",""
"724","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","p389z","We should be incentivizing higher paying jobs coming to BG. Cost of living is outrunning wages and it's starting to be a problem.","",""
"725","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pjrdt","Improved businesses such as banks and groceries in lowest income areas","",""
"726","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pfcmk","City should bar non-competes, similar to North Dakota/California, as driving destitution in non-tenure work force. Be heroic destination.","",""
"727","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","psj6d","Support more local chefs and brewers! White Squirrel is fantastic and I want to see more of it in BG!","",""
"728","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pcvs4","Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.","",""
"729","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pvdrx","We need to make it worthwhile for builders to create more quality affordable rental units for residents, rather than more luxury units.","",""
"730","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","pgaj7","I would like to see a revitalization of older parts of Bowling Green, by giving home improvement grants to home owners. Approval process req","",""
"731","shortlist","pc3m2","Locally owned, small businesses should get incentives and assistance -- not chains and outside investors.","panhj","We need more businesses like White Squirrel and Nats in BG. They add character to our town. Done with the Olive Garden and Belks.","",""
